(7500,1500,3) 123qgdnc(3(1536; 123qgdnc(3(1536; 123qgdnc(3(1536; 123qgdnc(3(1536; 1.6 21257.4 20264.2 21257.4 20264.2 1999.8846238 1999.8846238 1999.8846238 1999.8846238
(7500,2500,3) 417nbzjg(3(1687; 417nbzjg(3(1687; 417nbzjg(3(1687; 417nbzjg(3(1687; 1.4 21636.3 20832.5 20832.5 21636.3 1998.549942685714 1998.549942685714 1998.549942685714 1998.549942685714
(7500,3500,3) 975dfnlt(3(1297;640tbdyi(3(1608;309xakfh(3(1779; 975dfnlt(3(1297;640tbdyi(3(1608;309xakfh(3(1779; 975dfnlt(3(1297;640tbdyi(3(1608;309xakfh(3(1779; 975dfnlt(3(1297;640tbdyi(3(1608;309xakfh(3(1779;519ubzys(3(1876; 1.57 17832.5 18452.1 17858.2 9855.6 1998.726992388535 1998.726992388535 1998.726992388535 1998.726992388535
(7500,4500,3) * * * * 1.42 27136 27136 27136 27136 1677.467797567531 1677.467797567531 1677.338758568121 1677.338758568121
(7500,5500,3) * * * * 1.57 30412 30412 30412 30412 1.199780930544 1.199780930544 1.199780930544 1.199780930544
(7500,6500,3) * * * * 1.05 22835 22835 22835 22835 1.038395177887 1.038395177887 1.038395177887 1.038395177887
(8500,500,3) 16rbvng(3(1089;221cevuj(3(1454;125rohaq(3(1615;196juirk(3(1631;306snlvx(3(1665;221gslbo(3(1791; 16rbvng(3(1089;221cevuj(3(1454;125rohaq(3(1615;306snlvx(3(1665;221gslbo(3(1791; 16rbvng(3(1088;221cevuj(3(1454;125rohaq(3(1615;306snlvx(3(1664;221gslbo(3(1791; 16rbvng(3(1088;221cevuj(3(1454;125rohaq(3(1615;306snlvx(3(1664;221gslbo(3(1791; 1.64 9738.24 12144.6 13532.2 12927.9 1999.929193560976 1999.929193560976 1999.929193560976 1999.929193560976
(8500,1500,3) * * * * 1.06 36352 36352 36352 36352 783.779069962264 783.779069962264 783.779069962264 783.779069962264
(8500,2500,3) * * * * 1.51 22630 22630 22630 22630 1.126956317818 1.126956317818 1.126956317818 1.126956317818
(8500,3500,3) * 573xyuso(0(2011; * * 1.98 25497 15359.4 25497 25497 1868.793793727273 2046.450191982396 1868.793793727273 1868.793793727273
(8500,4500,3) * * * * 1.36 21401 21401 21401 21401 1.171121563187 1.171121563187 1.171121563187 1.171121563187
(8500,5500,3) * * * * 1.91 17920 17920 17920 17920 1.16339060246 1.16339060246 1.16339060246 1.16339060246
(8500,6500,3) * * * * 1.88 26316 26316 26316 26316 1.118129141422 1.118129141422 1.118129141422 1.118129141422
